gender,worthChange,name,timestamp,industry,lastName,uri,imageUri,realTimeWorth,source,realTimePosition,squareImage,realTimeRank,country,age,title,headquarters,state,rank,worth,government,position,pay,managementAssets,salary
M,23.209,Kenneth Langone,1531878901818,Finance and Investments,Langone,kenneth-langone,http://i.forbesimg.com/media/lists/people/kenneth-langone_100x100.jpg,3483.757,investments,676,//specials-images.forbesimg.com/imageserve/5a8dda1531358e4955adfc13/416x416.jpg?background=000000&cropX1=1037&cropX2=2430&cropY1=133&cropY2=1525,676,United States,82,,NY,New York,660,3000.0,,672,,,
M,6.098,Samuel Tak Lee,1531878901818,Real Estate,Lee,samuel-tak-lee,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3871.412,real estate,577,,577,Hong Kong,79,,,,660,3000.0,,673,,,
M,0.0,James Leprino,1531878901818,Food and Beverage,Leprino,james-leprino,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,2933.848,cheese,835,,835,United States,80,"Chairman, Leprino Foods",CO,Colorado,660,3000.0,0,674,,,
M,0.0,Erwin Franz Mueller,1531878901818,Fashion & Retail,Mueller,erwin-franz-mueller,http://i.forbesimg.com/media/lists/people/erwin-franz-mueller_100x100.jpg,2759.003,drugstores,891,//specials-images.forbesimg.com/imageserve/5a7e1092a7ea431690131f98/416x416.jpg?background=000000&cropX1=66&cropX2=1197&cropY1=93&cropY2=1224,891,Germany,85,,,,660,3000.0,,675,,,
M,57.978,"Henry Nicholas, III.",1531878901818,Technology,Nicholas,henry-nicholas-iii,http://i.forbesimg.com/media/lists/people/henry-nicholas-iii_100x100.jpg,3006.486,semiconductors,800,//specials-images.forbesimg.com/imageserve/59dbe6c5a7ea436b47b39f23/416x416.jpg?background=000000&cropX1=201&cropX2=1139&cropY1=59&cropY2=997,800,United States,58,"Cofounder, Broadcom",CA,California,660,3000.0,0,676,,,
M,10.925,Akio Nitori,1531878901818,Fashion & Retail,Nitori,akio-nitori,http://i.forbesimg.com/media/lists/people/akio-nitori_100x100.jpg,4133.59,home furnishings,532,//specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662,532,Japan,74,,,,660,3000.0,,677,,,
M,0.0,Husnu Ozyegin,1531878901818,Finance and Investments,Ozyegin,husnu-ozyegin,http://i.forbesimg.com/media/lists/people/husnu-ozyegin_100x100.jpg,2264.268,"finance, diversified",1071,//specials-images.forbesimg.com/imageserve/58a3af0331358e1a35ab650d/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=110&cropY2=853,1071,Turkey,73,,,,660,3000.0,,678,,,
M,26.308,James Packer,1531878901818,Diversified,Packer,james-packer,http://i.forbesimg.com/media/lists/people/james-packer_100x100.jpg,4078.178,casinos,542,//specials-images.forbesimg.com/imageserve/5a7a56f7a7ea43169012d94d/416x416.jpg?background=000000&cropX1=0&cropX2=2768&cropY1=11&cropY2=2781,542,Australia,50,,CO,Colorado,660,3000.0,,679,,,
M,27.576,Robert Pera,1531878901818,Technology,Pera,robert-pera,http://i.forbesimg.com/media/lists/people/robert-pera_100x100.jpg,5296.21,wireless networking gear,361,//specials-images.forbesimg.com/imageserve/59dbea1c31358e542c038325/416x416.jpg?background=000000&cropX1=729&cropX2=2443&cropY1=353&cropY2=2068,361,United States,40,"Chief Executive Officer, Ubiquiti Networks Inc",CA,California,660,3000.0,0,680,,,
M,0.0,Alexander Ponomarenko,1531878901818,Logistics,Ponomarenko,alexander-ponomarenko,http://i.forbesimg.com/media/lists/people/alexander-ponomarenko_100x100.jpg,3298.9,"real estate, airport",717,//specials-images.forbesimg.com/imageserve/7d960a12106161ba41d33763044465e8/416x416.jpg?background=000000&cropX1=37&cropX2=739&cropY1=214&cropY2=917,717,Russia,53,,,,660,3000.0,,681,,,
M,0.0,John Reece,1531878901818,Manufacturing,Reece,john-reece,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,4951.346,chemicals,406,//specials-images.forbesimg.com/imageserve/58a0baa54bbe6f0e55869bfa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821,405,United Kingdom,61,,,,660,3000.0,,682,,,
M,0.0,Renzo Rosso,1531878901818,Fashion & Retail,Rosso,renzo-rosso,http://i.forbesimg.com/media/lists/people/renzo-rosso_100x100.jpg,3583.892,fashion,645,//specials-images.forbesimg.com/imageserve/5a7f9efb31358e4955ad1eb9/416x416.jpg?background=000000&cropX1=114&cropX2=1523&cropY1=57&cropY2=1466,645,Italy,62,,,,660,3000.0,,683,,,
M,-2.992,Haim Saban,1531878901818,Media & Entertainment,Saban,haim-saban,http://i.forbesimg.com/media/lists/people/haim-saban_100x100.jpg,3157.169,"TV network, investments",753,//specials-images.forbesimg.com/imageserve/5a8dd8ef31358e4955adfbf6/416x416.jpg?background=000000&cropX1=1081&cropX2=1994&cropY1=174&cropY2=1086,753,United States,73,,CA,California,660,3000.0,,684,,,
M,12.286,Howard Schultz,1531878901818,Food and Beverage,Schultz,howard-schultz,http://i.forbesimg.com/media/lists/people/howard-schultz_100x100.jpg,2598.158,Starbucks,946,//specials-images.forbesimg.com/imageserve/5a8ddc644bbe6f2652f62861/416x416.jpg?background=000000&cropX1=570&cropX2=1736&cropY1=124&cropY2=1291,946,United States,64,"Chairman and CEO, Starbucks",WA,Washington,660,3000.0,0,685,,,
M,,Bernard (Barry) Sherman,1518125791684,Healthcare,Sherman,bernard-barry-sherman,http://i.forbesimg.com/media/lists/people/bernard-barry-sherman_100x100.jpg,,pharmaceuticals,,,,Canada,76,"Chairman and CEO, Apotex",,,660,3000.0,0,686,,,
M,10.504,B.R. Shetty,1531878901818,Healthcare,Shetty,br-shetty,http://i.forbesimg.com/media/lists/people/br-shetty_100x100.jpg,4222.75,healthcare,503,//specials-images.forbesimg.com/imageserve/56cafcc7e4b062f6b59a354a/416x416.jpg?background=000000&cropX1=56&cropX2=703&cropY1=93&cropY2=741,503,India,76,,,,660,3000.0,,687,,,
M,0.0,Alexander Skorobogatko,1531878901818,Logistics,Skorobogatko,alexander-skorobogatko,http://i.forbesimg.com/media/lists/people/alexander-skorobogatko_100x100.jpg,3299.83,"real estate, airport",716,//specials-images.forbesimg.com/imageserve/5a808ae2a7ea431690133990/416x416.jpg?background=000000&cropX1=155&cropX2=1287&cropY1=32&cropY2=1164,716,Russia,50,,,,660,3000.0,,688,,,
M,0.0,Romesh T. Wadhwani,1531878901818,Technology,Wadhwani,romesh-t-wadhwani,http://i.forbesimg.com/media/lists/people/romesh-t-wadhwani_100x100.jpg,3057.6,software,786,//specials-images.forbesimg.com/imageserve/59dd2b81a7ea436b47b3ab9d/416x416.jpg?background=000000&cropX1=219&cropX2=3262&cropY1=600&cropY2=3642,786,United States,70,"Founder and Chairman, Symphony Technology Group",CA,California,660,3000.0,0,689,,,
F,9.097,Oprah Winfrey,1531878901818,Media & Entertainment,Winfrey,oprah-winfrey,http://i.forbesimg.com/media/lists/people/oprah-winfrey_100x100.jpg,2999.825,TV shows,808,//specials-images.forbesimg.com/imageserve/5a8ddd184bbe6f2652f62885/416x416.jpg?background=000000&cropX1=968&cropX2=1722&cropY1=150&cropY2=904,808,United States,64,,CA,California,660,3000.0,,690,,,
M,-51.103,Xiao Wenge,1531878901818,Media & Entertainment,Xiao,xiao-wenge,http://i.forbesimg.com/media/lists/people/xiao-wenge_100x100.jpg,1331.294,entertainment,1744,//specials-images.forbesimg.com/imageserve/b503b236a2b585fd51be8e054fcf03b3/416x416.jpg?background=000000&cropX1=127&cropX2=739&cropY1=124&cropY2=736,1744,China,51,,,,660,3000.0,,691,,,
M,-1.185,Jacky Xu,1531878901818,Fashion & Retail,Xu,jacky-xu,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1331.02,apparel,1746,,1746,St. Kitts and Nevis,46,,,,660,3000.0,,692,,,
M,0.0,Anthony Bamford,1531878901818,Construction & Engineering,Bamford,anthony-bamford,http://i.forbesimg.com/media/lists/people/anthony-bamford_100x100.jpg,3972.615,construction equipment,563,//specials-images.forbesimg.com/imageserve/5a81544c4bbe6f2652f547b4/416x416.jpg?background=000000&cropX1=424&cropX2=1902&cropY1=438&cropY2=1917,563,United Kingdom,72,,,,693,2900.0,,693,,,
M,-2.142,Lee Bass,1531878901818,Energy,Bass,lee-bass,http://i.forbesimg.com/media/lists/people/lee-bass_100x100.jpg,2579.489,"oil, investments",951,http://specials-images.forbesimg.com/imageserve/db064336a2edd9c66daa21ddc22a8695/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,951,United States,62,,TX,Texas,693,2900.0,,694,,,
M,0.0,Jean-Pierre Cayard,1531878901818,Food and Beverage,Cayard,jean-pierre-cayard,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,4445.595,spirits,470,//specials-images.forbesimg.com/imageserve/58c71f63a7ea431f321b0e85/416x416.jpg?background=000000&cropX1=101&cropX2=742&cropY1=73&cropY2=714,470,France,75,,,,693,2900.0,,695,,,
M,32.278,Jason Chang,1531878901818,Technology,Chang,jason-chang,http://i.forbesimg.com/media/lists/people/jason-chang_100x100.jpg,2859.916,electronics,851,//specials-images.forbesimg.com/imageserve/5fc2a1468e3fa5f7e688c992791f5e72/416x416.jpg?background=000000&cropX1=26&cropX2=698&cropY1=102&cropY2=774,851,Singapore,74,,,,693,2900.0,,696,,,
M,-1.948,"Edward DeBartolo, Jr.",1531878901818,Real Estate,DeBartolo,edward-debartolo-jr,http://i.forbesimg.com/media/lists/people/edward-debartolo-jr_100x100.jpg,2895.757,shopping centers,844,//specials-images.forbesimg.com/imageserve/5a8de2134bbe6f2652f629a9/416x416.jpg?background=000000&cropX1=1256&cropX2=2139&cropY1=120&cropY2=1004,844,United States,71,,FL,Florida,693,2900.0,,697,,,
M,0.0,Bernard Ecclestone,1531878901818,Sports,Ecclestone,bernard-ecclestone,http://i.forbesimg.com/media/lists/people/bernard-ecclestone_100x100.jpg,3324.139,Formula One,711,//specials-images.forbesimg.com/imageserve/5a81552831358e4955ad3343/416x416.jpg?background=000000&cropX1=0&cropX2=4194&cropY1=0&cropY2=4192,711,United Kingdom,87,,,,693,2900.0,,698,,,
M,0.0,Tilman Fertitta,1531878901818,Food and Beverage,Fertitta,tilman-fertitta,http://i.forbesimg.com/media/lists/people/tilman-fertitta_100x100.jpg,4379.93,"restaurants, casinos",482,//specials-images.forbesimg.com/imageserve/59dbd838a7ea436b47b39d0f/416x416.jpg?background=000000&cropX1=2976&cropX2=4431&cropY1=848&cropY2=2303,482,United States,61,"Chairman and CEO, Fertitta Entertainment",TX,Texas,693,2900.0,0,699,,,
M,0.0,Kieu Hoang,1531878901818,Healthcare,Hoang,kieu-hoang,http://i.forbesimg.com/media/lists/people/kieu-hoang_100x100.jpg,2678.659,medical products,917,//specials-images.forbesimg.com/imageserve/57f56df831358e74c70f4fe0/416x416.jpg?background=000000&cropX1=66&cropX2=744&cropY1=15&cropY2=693,917,United States,74,,CA,California,693,2900.0,,700,,,
M,23.905,Min Kao,1531878901818,Technology,Kao,min-kao,http://i.forbesimg.com/media/lists/people/min-kao_100x100.jpg,3501.461,navigation equipment,671,//specials-images.forbesimg.com/imageserve/2fa78ea6d7b94752e196e514f98f2b32/416x416.jpg?background=000000&cropX1=215&cropX2=478&cropY1=121&cropY2=384,671,United States,69,"Chairman and CEO, Garmin Corporation",KS,Kansas,693,2900.0,0,701,,,
M,0.0,Daryl Katz,1531878901818,Diversified,Katz,daryl-katz,http://i.forbesimg.com/media/lists/people/daryl-katz_100x100.jpg,2976.362,pharmacies,816,//specials-images.forbesimg.com/imageserve/5a7ba6754bbe6f2652f4f2d4/416x416.jpg?background=000000&cropX1=5&cropX2=1064&cropY1=87&cropY2=1147,816,Canada,56,"Chairman, Rexall Health",,,693,2900.0,0,702,,,
M,-157.202,Ke Zunhong,1531878901818,Healthcare,Ke,ke-zunhong,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3327.607,pharmaceuticals,708,http://specials-images.forbesimg.com/imageserve/5809454531358e238315e7e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918,708,China,64,,,,693,2900.0,,703,,,
M,0.0,Kurt Krieger,1531878901818,Fashion & Retail,Krieger,kurt-krieger,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,2927.813,furniture retailing,838,//specials-images.forbesimg.com/imageserve/5a7e293b4bbe6f2652f52750/416x416.jpg?background=000000&cropX1=1554&cropX2=5280&cropY1=16&cropY2=3739,838,Germany,70,,,,693,2900.0,,704,,,
M,-86.562,Meisong Lai,1531878901818,Logistics,Lai,lai-meisong,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,4536.261,package delivery,458,//specials-images.forbesimg.com/imageserve/58c33d4131358e1a35acccef/416x416.jpg?background=000000&cropX1=47&cropX2=744&cropY1=201&cropY2=899,458,China,47,,,,693,2900.0,,705,,,
M,44.759,Douglas Leone,1531878901818,Finance and Investments,Leone,douglas-leone,http://i.forbesimg.com/media/lists/people/douglas-leone_100x100.jpg,4064.967,venture capital,547,//specials-images.forbesimg.com/imageserve/59dbe96a31358e542c0382f6/416x416.jpg?background=000000&cropX1=227&cropX2=3304&cropY1=600&cropY2=3678,547,United States,61,"Partner, Sequoia Capital",CA,California,693,2900.0,0,706,,,
M,-0.315,Daniel Loeb,1531878901818,Finance and Investments,Loeb,daniel-loeb,http://i.forbesimg.com/media/lists/people/daniel-loeb_100x100.jpg,3150.01,hedge funds,754,//specials-images.forbesimg.com/imageserve/5a8dd8a731358e4955adfbd7/416x416.jpg?background=000000&cropX1=1280&cropX2=3474&cropY1=211&cropY2=2404,754,United States,56,"Founder, Third Point",NY,New York,693,2900.0,0,707,400.0,,
M,-3.599,Park Hyeon-Joo,1531878901818,Finance and Investments,Park,park-hyeon-joo,http://i.forbesimg.com/media/lists/people/park-hyeon-joo_100x100.jpg,1615.852,mutual funds,1475,//specials-images.forbesimg.com/imageserve/5b15aa8ca7ea436b547f5ec9/416x416.jpg?background=000000&cropX1=144&cropX2=1750&cropY1=6&cropY2=1611,1475,South Korea,59,Mirae Asset,,,693,2900.0,0,708,,,
M,-110.514,Kjell Inge Rokke,1531878901818,Logistics,Rokke,kjell-inge-rokke,http://i.forbesimg.com/media/lists/people/kjell-inge-rokke_100x100.jpg,4756.778,"shipping, seafood",434,//specials-images.forbesimg.com/imageserve/58a244daa7ea431f32197300/416x416.jpg?background=000000&cropX1=167&cropX2=573&cropY1=55&cropY2=461,434,Norway,59,,,,693,2900.0,,709,,,
M,,Chanchai Ruayrungruang,1519935374521,Real Estate,Ruayrungruang,chanchai-ruayrungruang,http://i.forbesimg.com/media/lists/people/chanchai-ruayrungruang_100x100.jpg,,real estate,,//specials-images.forbesimg.com/imageserve/5a7bc0924bbe6f2652f4f4db/416x416.jpg?background=000000&cropX1=0&cropX2=840&cropY1=100&cropY2=940,,China,64,,,,693,2900.0,,710,,,
M,-19.423,Mark Shoen,1531878901818,Automotive,Shoen,mark-shoen,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3066.964,U-Haul,785,,785,United States,67,,AZ,Arizona,693,2900.0,,711,,,
M,-4.851,Juan-Miguel Villar Mir,1531878901818,Construction & Engineering,Villar Mir,juan-miguel-villar-mir,http://i.forbesimg.com/media/lists/people/juan-miguel-villar-mir_100x100.jpg,2319.676,construction,1047,//specials-images.forbesimg.com/imageserve/5a81131e31358e4955ad304e/416x416.jpg?background=000000&cropX1=424&cropX2=1874&cropY1=0&cropY2=1449,1047,Spain,86,,,,693,2900.0,,712,,,
M,-3.544,Zhang Fan,1531878901818,Technology,Zhang,zhang-fan,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,2223.084,biometrics,1108,,1108,China,52,,,,693,2900.0,,713,,,
F,-5.659,Zhang Xiaojuan,1531878901818,Logistics,Zhang,zhang-xiaojuan,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,1394.353,logistics,1667,,1667,China,48,,,,693,2900.0,,714,,,
F,-0.438,Anita Zucker,1531878901818,Manufacturing,Zucker,anita-zucker,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,2511.053,chemicals,975,//specials-images.forbesimg.com/imageserve/57e124e131358e16c589bb77/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=15&cropY2=759,975,United States,66,,SC,South Carolina,693,2900.0,,715,,,
M,-11.79,Mortimer Zuckerman,1531878901818,Real Estate,Zuckerman,mortimer-zuckerman,http://i.forbesimg.com/media/lists/people/mortimer-zuckerman_100x100.jpg,2852.324,"real estate, media",854,//specials-images.forbesimg.com/imageserve/59dd74954bbe6f37dda04c11/416x416.jpg?background=000000&cropX1=403&cropX2=1805&cropY1=150&cropY2=1551,854,United States,81,"Chairman and CEO, Boston Properties",NY,New York,693,2900.0,0,716,,,
M,-5.94,Sid Bass,1531878901818,Energy,Bass,sid-bass,http://i.forbesimg.com/media/lists/people/sid-bass_100x100.jpg,3516.23,"oil, investments",668,//specials-images.forbesimg.com/imageserve/480c54a2945f8faefb9d7ecc7c558370/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=84&cropY2=827,668,United States,76,,TX,Texas,717,2800.0,,717,,,
F,0.0,Yvonne Bauer,1531878901818,Media & Entertainment,Bauer,yvonne-bauer,http://i.forbesimg.com/media/lists/people/yvonne-bauer_100x100.jpg,3448.396,media,682,//specials-images.forbesimg.com/imageserve/5a7e617731358e4955ad143f/416x416.jpg?background=000000&cropX1=197&cropX2=2860&cropY1=428&cropY2=3092,682,Germany,41,,,,717,2800.0,,718,,,
M,23.46,Jim Breyer,1531878901818,Technology,Breyer,jim-breyer,http://i.forbesimg.com/media/lists/people/jim-breyer_100x100.jpg,3254.915,venture capital,730,//specials-images.forbesimg.com/imageserve/58d13bcea7ea431f321b80b8/416x416.jpg?background=000000&cropX1=11&cropX2=712&cropY1=61&cropY2=762,730,United States,56,"Founder, CEO, Breyer Capital",CA,California,717,2800.0,0,719,,,
,0.0,Do Won & Jin Sook Chang,1531878901818,Fashion & Retail,Chang,do-won-jin-sook-chang,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3166.772,fashion retail,750,//specials-images.forbesimg.com/imageserve/57f2d16b31358e74c70f27eb/416x416.jpg?background=000000&cropX1=72&cropX2=713&cropY1=47&cropY2=688,750,United States,62,,CA,California,717,2800.0,,720,,,
M,-4.986,Chen Fashu,1531878901818,Finance and Investments,Chen,chen-fashu,http://i.forbesimg.com/media/lists/people/chen-fashu_100x100.jpg,2957.948,investments,827,//specials-images.forbesimg.com/imageserve/9c4a0c1973e27328429243fc03202ab6/416x416.jpg?background=000000&cropX1=144&cropX2=839&cropY1=103&cropY2=798,827,China,57,,,,717,2800.0,,721,,,
M,0.0,Charles Cohen,1531878901818,Real Estate,Cohen,charles-cohen,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3346.7,real estate,705,//specials-images.forbesimg.com/imageserve/59dbe4314bbe6f37dda036ef/416x416.jpg?background=000000&cropX1=4&cropX2=1997&cropY1=103&cropY2=2096,705,United States,66,,NY,New York,717,2800.0,,722,,,
M,-37.114,Rafael Del Pino y Calvo-Sotelo,1531878901818,Construction & Engineering,Del Pino y Calvo-Sotelo,rafael-del-pino-y-calvo-sotelo,http://i.forbesimg.com/media/lists/people/rafael-del-pino-y-calvo-sotelo_100x100.jpg,3306.981,construction,714,//specials-images.forbesimg.com/imageserve/910e6d8352e21187ae4e0c51f41eb089/416x416.jpg?background=000000&cropX1=394&cropX2=2592&cropY1=167&cropY2=2366,714,Spain,59,,,,717,2800.0,,723,,,
M,16.545,Barry Diller,1531878901818,Media & Entertainment,Diller,barry-diller,http://i.forbesimg.com/media/lists/people/barry-diller_100x100.jpg,3337.133,online media,707,//specials-images.forbesimg.com/imageserve/5a8dd869a7ea431690140bdd/416x416.jpg?background=000000&cropX1=1656&cropX2=2921&cropY1=768&cropY2=2034,707,United States,76,,NY,New York,717,2800.0,,724,,,
M,-96.41,Gao Tianguo,1531878901818,Real Estate,Gao,gao-tianguo,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,1940.23,"real estate, finance",1255,,1255,China,66,,,,717,2800.0,,725,,,
M,52.684,Peter Hargreaves,1531878901818,Finance and Investments,Hargreaves,peter-hargreaves,http://i.forbesimg.com/media/lists/people/peter-hargreaves_100x100.jpg,4435.774,financial services,471,//specials-images.forbesimg.com/imageserve/5a815fca4bbe6f2652f547f7/416x416.jpg?background=000000&cropX1=867&cropX2=2267&cropY1=479&cropY2=1880,471,United Kingdom,71,,,,717,2800.0,,726,,,
F,0.0,Hortensia Herrero,1531878901818,Fashion & Retail,Herrero,hortensia-herrero,http://i.forbesimg.com/media/lists/people/hortensia-herrero_100x100.jpg,2369.656,supermarkets,1029,//specials-images.forbesimg.com/imageserve/5a811031a7ea43169013400b/416x416.jpg?background=000000&cropX1=2618&cropX2=3775&cropY1=1379&cropY2=2536,1029,Spain,68,,,,717,2800.0,,727,,,
F,0.0,Heidi Horten,1531878901818,Fashion & Retail,Horten,heidi-horten,http://i.forbesimg.com/media/lists/people/heidi-horten_100x100.jpg,3243.923,retail,734,//specials-images.forbesimg.com/imageserve/56c60525e4b062f6b59a0b1e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,734,Austria,77,,,,717,2800.0,,728,,,
